pokemon_id,url_page,pokemon_name,peso,altura,tipo 1,tipo 2,evolucao 1,evolucao 2,evolucao 3,evolucao 4,evolucao 5,evolucao 6,evolucao 7,evolucao 8,evolucao 9,abilidade 1,abilidade 2,abilidade 3,abilidade 4,abilidade 5,abilidade 6
298,https://pokemondb.net/pokedex/azumarill,Azumarill,28.5 kg ,0.8 m ,Water,Fairy,#0183-Marill-https://pokemondb.net/pokedex/marill,#0298-Azurill-https://pokemondb.net/pokedex/azurill,,,,,,,,Sap Sipper,Huge Power,Thick Fat,,,
301,https://pokemondb.net/pokedex/delcatty,Delcatty,32.6 kg ,1.1 m ,Normal,,,,,,,,,,,Wonder Skin,Normalize,Cute Charm,,,
300,https://pokemondb.net/pokedex/skitty,Skitty,11.0 kg ,0.6 m ,Normal,,#0301-Delcatty-https://pokemondb.net/pokedex/delcatty,,,,,,,,,Wonder Skin,Normalize,Cute Charm,,,
297,https://pokemondb.net/pokedex/hariyama,Hariyama,253.8 kg ,2.3 m ,Fighting,,,,,,,,,,,Sheer Force,Guts,Thick Fat,,,
296,https://pokemondb.net/pokedex/makuhita,Makuhita,86.4 kg ,1.0 m ,Fighting,,#0297-Hariyama-https://pokemondb.net/pokedex/hariyama,,,,,,,,,Sheer Force,Guts,Thick Fat,,,
295,https://pokemondb.net/pokedex/exploud,Exploud,84.0 kg ,1.5 m ,Normal,,,,,,,,,,,Scrappy,Soundproof,,,,
294,https://pokemondb.net/pokedex/loudred,Loudred,40.5 kg ,1.0 m ,Normal,,,,,,,,,,,Scrappy,Soundproof,,,,
293,https://pokemondb.net/pokedex/whismur,Whismur,16.3 kg ,0.6 m ,Normal,,#0295-Exploud-https://pokemondb.net/pokedex/exploud,#0294-Loudred-https://pokemondb.net/pokedex/loudred,,,,,,,,Rattled,Soundproof,,,,
292,https://pokemondb.net/pokedex/shedinja,Shedinja,1.2 kg ,0.8 m ,Bug,Ghost,,,,,,,,,,Wonder Guard,,,,,
291,https://pokemondb.net/pokedex/ninjask,Ninjask,12.0 kg ,0.8 m ,Bug,Flying,,,,,,,,,,Infiltrator,Speed Boost,,,,
290,https://pokemondb.net/pokedex/nincada,Nincada,5.5 kg ,0.5 m ,Bug,Ground,#0292-Shedinja-https://pokemondb.net/pokedex/shedinja,#0291-Ninjask-https://pokemondb.net/pokedex/ninjask,,,,,,,,Run Away,Compound Eyes,,,,
289,https://pokemondb.net/pokedex/slaking,Slaking,130.5 kg ,2.0 m ,Normal,,,,,,,,,,,Truant,,,,,
288,https://pokemondb.net/pokedex/vigoroth,Vigoroth,46.5 kg ,1.4 m ,Normal,,,,,,,,,,,Vital Spirit,,,,,
281,https://pokemondb.net/pokedex/kirlia,Kirlia,20.2 kg ,0.8 m ,Psychic,Fairy,,,,,,,,,,Telepathy,Trace,Synchronize,,,
282,https://pokemondb.net/pokedex/gardevoir,Gardevoir,48.4 kg ,1.6 m ,Psychic,Fairy,,,,,,,,,,Pixilate,Telepathy,Trace,Synchronize,,
286,https://pokemondb.net/pokedex/breloom,Breloom,39.2 kg ,1.2 m ,Grass,Fighting,,,,,,,,,,Technician,Poison Heal,Effect Spore,,,
283,https://pokemondb.net/pokedex/masquerain,Masquerain,3.6 kg ,0.8 m ,Bug,Flying,#0283-Surskit-https://pokemondb.net/pokedex/surskit,,,,,,,,,Unnerve,Intimidate,,,,
285,https://pokemondb.net/pokedex/shroomish,Shroomish,4.5 kg ,0.4 m ,Grass,,#0286-Breloom-https://pokemondb.net/pokedex/breloom,,,,,,,,,Quick Feet,Poison Heal,Effect Spore,,,
280,https://pokemondb.net/pokedex/ralts,Ralts,6.6 kg ,0.4 m ,Psychic,Fairy,#0475-Gallade-https://pokemondb.net/pokedex/gallade,#0282-Gardevoir-https://pokemondb.net/pokedex/gardevoir,#0281-Kirlia-https://pokemondb.net/pokedex/kirlia,,,,,,,Telepathy,Trace,Synchronize,,,
284,https://pokemondb.net/pokedex/masquerain,Masquerain,3.6 kg ,0.8 m ,Bug,Flying,,,,,,,,,,Unnerve,Intimidate,,,,
287,https://pokemondb.net/pokedex/slakoth,Slakoth,24.0 kg ,0.8 m ,Normal,,#0289-Slaking-https://pokemondb.net/pokedex/slaking,#0288-Vigoroth-https://pokemondb.net/pokedex/vigoroth,,,,,,,,Truant,,,,,
272,https://pokemondb.net/pokedex/ludicolo,Ludicolo,55.0 kg ,1.5 m ,Water,Grass,,,,,,,,,,Own Tempo,Rain Dish,Swift Swim,,,
275,https://pokemondb.net/pokedex/shiftry,Shiftry,59.6 kg ,1.3 m ,Grass,Dark,,,,,,,,,,Pickpocket,Early Bird,Chlorophyll,,,
277,https://pokemondb.net/pokedex/swellow,Swellow,19.8 kg ,0.7 m ,Normal,Flying,,,,,,,,,,Scrappy,Guts,,,,
276,https://pokemondb.net/pokedex/taillow,Taillow,2.3 kg ,0.3 m ,Normal,Flying,#0277-Swellow-https://pokemondb.net/pokedex/swellow,,,,,,,,,Scrappy,Guts,,,,
279,https://pokemondb.net/pokedex/pelipper,Pelipper,28.0 kg ,1.2 m ,Water,Flying,,,,,,,,,,Rain Dish,Drizzle,Keen Eye,,,
278,https://pokemondb.net/pokedex/wingull,Wingull,9.5 kg ,0.6 m ,Water,Flying,#0279-Pelipper-https://pokemondb.net/pokedex/pelipper,,,,,,,,,Rain Dish,Hydration,Keen Eye,,,
273,https://pokemondb.net/pokedex/nuzleaf,Nuzleaf,28.0 kg ,1.0 m ,Grass,Dark,#0275-Shiftry-https://pokemondb.net/pokedex/shiftry,#0273-Seedot-https://pokemondb.net/pokedex/seedot,,,,,,,,Pickpocket,Early Bird,Chlorophyll,,,
274,https://pokemondb.net/pokedex/nuzleaf,Nuzleaf,28.0 kg ,1.0 m ,Grass,Dark,,,,,,,,,,Pickpocket,Early Bird,Chlorophyll,,,
269,https://pokemondb.net/pokedex/dustox,Dustox,31.6 kg ,1.2 m ,Bug,Poison,,,,,,,,,,Compound Eyes,Shield Dust,,,,
264,https://pokemondb.net/pokedex/linoone,Linoone,32.5 kg ,0.5 m ,Normal,Normal,,,,,,,,,,Quick Feet,Gluttony,Pickup,,,
270,https://pokemondb.net/pokedex/lombre,Lombre,32.5 kg ,1.2 m ,Water,Grass,#0272-Ludicolo-https://pokemondb.net/pokedex/ludicolo,#0270-Lotad-https://pokemondb.net/pokedex/lotad,,,,,,,,Own Tempo,Rain Dish,Swift Swim,,,
265,https://pokemondb.net/pokedex/cascoon,Cascoon,11.5 kg ,0.7 m ,Bug,,#0269-Dustox-https://pokemondb.net/pokedex/dustox,#0267-Beautifly-https://pokemondb.net/pokedex/beautifly,#0266-Silcoon-https://pokemondb.net/pokedex/silcoon,#0265-Wurmple-https://pokemondb.net/pokedex/wurmple,,,,,,Shed Skin,,,,,
271,https://pokemondb.net/pokedex/lombre,Lombre,32.5 kg ,1.2 m ,Water,Grass,,,,,,,,,,Own Tempo,Rain Dish,Swift Swim,,,
261,https://pokemondb.net/pokedex/mightyena,Mightyena,37.0 kg ,1.0 m ,Dark,,#0261-Poochyena-https://pokemondb.net/pokedex/poochyena,,,,,,,,,Moxie,Quick Feet,Intimidate,,,
267,https://pokemondb.net/pokedex/beautifly,Beautifly,28.4 kg ,1.0 m ,Bug,Flying,,,,,,,,,,Rivalry,Swarm,,,,
266,https://pokemondb.net/pokedex/silcoon,Silcoon,10.0 kg ,0.6 m ,Bug,,,,,,,,,,,Shed Skin,,,,,
253,https://pokemondb.net/pokedex/grovyle,Grovyle,21.6 kg ,0.9 m ,Grass,,,,,,,,,,,Unburden,Overgrow,,,,
262,https://pokemondb.net/pokedex/mightyena,Mightyena,37.0 kg ,1.0 m ,Dark,,,,,,,,,,,Moxie,Quick Feet,Intimidate,,,
263,https://pokemondb.net/pokedex/zigzagoon,Zigzagoon,17.5 kg ,0.4 m ,Normal,Normal,#0862-Obstagoon-https://pokemondb.net/pokedex/obstagoon,#0264-Linoone-https://pokemondb.net/pokedex/linoone,,,,,,,,Quick Feet,Gluttony,Pickup,,,
268,https://pokemondb.net/pokedex/cascoon,Cascoon,11.5 kg ,0.7 m ,Bug,,,,,,,,,,,Shed Skin,,,,,
252,https://pokemondb.net/pokedex/treecko,Treecko,5.0 kg ,0.5 m ,Grass,,#0254-Sceptile-https://pokemondb.net/pokedex/sceptile,#0253-Grovyle-https://pokemondb.net/pokedex/grovyle,,,,,,,,Unburden,Overgrow,,,,
249,https://pokemondb.net/pokedex/lugia,Lugia,216.0 kg ,5.2 m ,Psychic,Flying,,,,,,,,,,Multiscale,Pressure,,,,
250,https://pokemondb.net/pokedex/ho-oh,Ho-oh,199.0 kg ,3.8 m ,Fire,Flying,,,,,,,,,,Regenerator,Pressure,,,,
248,https://pokemondb.net/pokedex/tyranitar,Tyranitar,202.0 kg ,2.0 m ,Rock,Dark,,,,,,,,,,Sand Stream,Unnerve,,,,
247,https://pokemondb.net/pokedex/pupitar,Pupitar,152.0 kg ,1.2 m ,Rock,Ground,,,,,,,,,,Shed Skin,,,,,
246,https://pokemondb.net/pokedex/larvitar,Larvitar,72.0 kg ,0.6 m ,Rock,Ground,#0248-Tyranitar-https://pokemondb.net/pokedex/tyranitar,#0247-Pupitar-https://pokemondb.net/pokedex/pupitar,,,,,,,,Sand Veil,Guts,,,,
245,https://pokemondb.net/pokedex/suicune,Suicune,187.0 kg ,2.0 m ,Water,,,,,,,,,,,Inner Focus,Pressure,,,,
251,https://pokemondb.net/pokedex/celebi,Celebi,5.0 kg ,0.6 m ,Psychic,Grass,,,,,,,,,,Natural Cure,,,,,
244,https://pokemondb.net/pokedex/entei,Entei,198.0 kg ,2.1 m ,Fire,,,,,,,,,,,Inner Focus,Pressure,,,,
240,https://pokemondb.net/pokedex/magmar,Magmar,44.5 kg ,1.3 m ,Fire,,#0467-Magmortar-https://pokemondb.net/pokedex/magmortar,#0240-Magby-https://pokemondb.net/pokedex/magby,,,,,,,,Vital Spirit,Flame Body,,,,
239,https://pokemondb.net/pokedex/electabuzz,Electabuzz,30.0 kg ,1.1 m ,Electric,,#0466-Electivire-https://pokemondb.net/pokedex/electivire,#0239-Elekid-https://pokemondb.net/pokedex/elekid,,,,,,,,Vital Spirit,Static,,,,
243,https://pokemondb.net/pokedex/raikou,Raikou,178.0 kg ,1.9 m ,Electric,,,,,,,,,,,Inner Focus,Pressure,,,,
242,https://pokemondb.net/pokedex/blissey,Blissey,46.8 kg ,1.5 m ,Normal,,,,,,,,,,,Healer,Serene Grace,Natural Cure,,,
241,https://pokemondb.net/pokedex/miltank,Miltank,75.5 kg ,1.2 m ,Normal,,,,,,,,,,,Sap Sipper,Scrappy,Thick Fat,,,
237,https://pokemondb.net/pokedex/hitmontop,Hitmontop,48.0 kg ,1.4 m ,Fighting,,,,,,,,,,,Steadfast,Technician,Intimidate,,,
238,https://pokemondb.net/pokedex/jynx,Jynx,40.6 kg ,1.4 m ,Ice,Psychic,#0238-Smoochum-https://pokemondb.net/pokedex/smoochum,,,,,,,,,Dry Skin,Forewarn,Oblivious,,,
236,https://pokemondb.net/pokedex/hitmonlee,Hitmonlee,49.8 kg ,1.5 m ,Fighting,,#0237-Hitmontop-https://pokemondb.net/pokedex/hitmontop,#0107-Hitmonchan-https://pokemondb.net/pokedex/hitmonchan,#0236-Tyrogue-https://pokemondb.net/pokedex/tyrogue,,,,,,,Unburden,Reckless,Limber,,,
235,https://pokemondb.net/pokedex/smeargle,Smeargle,58.0 kg ,1.2 m ,Normal,,,,,,,,,,,Moody,Technician,Own Tempo,,,
232,https://pokemondb.net/pokedex/donphan,Donphan,120.0 kg ,1.1 m ,Ground,Mt. Silver,,,,,,,,,,Sand Veil,Sturdy,,,,
231,https://pokemondb.net/pokedex/phanpy,Phanpy,33.5 kg ,0.5 m ,Ground,,#0232-Donphan-https://pokemondb.net/pokedex/donphan,,,,,,,,,Sand Veil,Pickup,,,,
234,https://pokemondb.net/pokedex/stantler,Stantler,71.2 kg ,1.4 m ,Normal,,#0899-Wyrdeer-https://pokemondb.net/pokedex/wyrdeer,,,,,,,,,Sap Sipper,Frisk,Intimidate,,,
233,https://pokemondb.net/pokedex/porygon2,Porygon2,32.5 kg ,0.6 m ,Normal,,,,,,,,,,,Analytic,Download,Trace,,,
230,https://pokemondb.net/pokedex/kingdra,Kingdra,152.0 kg ,1.8 m ,Water,Dragon,,,,,,,,,,Damp,Sniper,Swift Swim,,,
229,https://pokemondb.net/pokedex/houndoom,Houndoom,35.0 kg ,1.4 m ,Dark,Fire,,,,,,,,,,Solar Power,Unnerve,Flash Fire,Early Bird,,
228,https://pokemondb.net/pokedex/houndour,Houndour,10.8 kg ,0.6 m ,Dark,Fire,#0229-Houndoom-https://pokemondb.net/pokedex/houndoom,,,,,,,,,Unnerve,Flash Fire,Early Bird,,,
225,https://pokemondb.net/pokedex/delibird,Delibird,16.0 kg ,0.9 m ,Ice,Flying,,,,,,,,,,Insomnia,Hustle,Vital Spirit,,,
226,https://pokemondb.net/pokedex/mantine,Mantine,220.0 kg ,2.1 m ,Water,Flying,,,,,,,,,,Water Veil,Water Absorb,Swift Swim,,,
227,https://pokemondb.net/pokedex/skarmory,Skarmory,50.5 kg ,1.7 m ,Steel,Flying,,,,,,,,,,Weak Armor,Sturdy,Keen Eye,,,
213,https://pokemondb.net/pokedex/shuckle,Shuckle,20.5 kg ,0.6 m ,Bug,Rock,,,,,,,,,,Contrary,Gluttony,Sturdy,,,
217,https://pokemondb.net/pokedex/ursaring,Ursaring,125.8 kg ,1.8 m ,Normal,,,,,,,,,,,Unnerve,Quick Feet,Guts,,,
212,https://pokemondb.net/pokedex/scizor,Scizor,118.0 kg ,1.8 m ,Bug,Steel,,,,,,,,,,Technician,Light Metal,Swarm,,,
216,https://pokemondb.net/pokedex/teddiursa,Teddiursa,8.8 kg ,0.6 m ,Normal,,#0901-Ursaluna-https://pokemondb.net/pokedex/ursaluna,#0217-Ursaring-https://pokemondb.net/pokedex/ursaring,,,,,,,,Honey Gather,Quick Feet,Pickup,,,
224,https://pokemondb.net/pokedex/octillery,Octillery,28.5 kg ,0.9 m ,Water,,,,,,,,,,,Moody,Sniper,Suction Cups,,,
220,https://pokemondb.net/pokedex/piloswine,Piloswine,55.8 kg ,1.1 m ,Ice,Ground,#0473-Mamoswine-https://pokemondb.net/pokedex/mamoswine,#0220-Swinub-https://pokemondb.net/pokedex/swinub,,,,,,,,Thick Fat,Snow Cloak,Oblivious,,,
215,https://pokemondb.net/pokedex/sneasel,Sneasel,28.0 kg ,0.9 m ,Dark,Ice,,,,,,,,,,Pickpocket,Keen Eye,Inner Focus,,,
218,https://pokemondb.net/pokedex/magcargo,Magcargo,55.0 kg ,0.8 m ,Fire,Rock,#0218-Slugma-https://pokemondb.net/pokedex/slugma,,,,,,,,,Weak Armor,Flame Body,Magma Armor,,,
214,https://pokemondb.net/pokedex/heracross,Heracross,54.0 kg ,1.5 m ,Bug,Fighting,,,,,,,,,,Skill Link,Moxie,Guts,Swarm,,
223,https://pokemondb.net/pokedex/remoraid,Remoraid,12.0 kg ,0.6 m ,Water,,#0224-Octillery-https://pokemondb.net/pokedex/octillery,,,,,,,,,Moody,Sniper,Hustle,,,
221,https://pokemondb.net/pokedex/piloswine,Piloswine,55.8 kg ,1.1 m ,Ice,Ground,,,,,,,,,,Thick Fat,Snow Cloak,Oblivious,,,
219,https://pokemondb.net/pokedex/magcargo,Magcargo,55.0 kg ,0.8 m ,Fire,Rock,,,,,,,,,,Weak Armor,Flame Body,Magma Armor,,,
204,https://pokemondb.net/pokedex/forretress,Forretress,125.8 kg ,1.2 m ,Bug,Steel,#0204-Pineco-https://pokemondb.net/pokedex/pineco,,,,,,,,,Overcoat,Sturdy,,,,
209,https://pokemondb.net/pokedex/granbull,Granbull,48.7 kg ,1.4 m ,Fairy,6,#0209-Snubbull-https://pokemondb.net/pokedex/snubbull,,,,,,,,,Rattled,Quick Feet,Intimidate,,,
207,https://pokemondb.net/pokedex/gligar,Gligar,64.8 kg ,1.1 m ,Ground,Flying,#0472-Gliscor-https://pokemondb.net/pokedex/gliscor,,,,,,,,,Immunity,Sand Veil,Hyper Cutter,,,
211,https://pokemondb.net/pokedex/qwilfish,Qwilfish,3.9 kg ,0.5 m ,Water,Poison,#0904-Overqwil-https://pokemondb.net/pokedex/overqwil,,,,,,,,,Intimidate,Swift Swim,Poison Point,,,
210,https://pokemondb.net/pokedex/granbull,Granbull,48.7 kg ,1.4 m ,Fairy,6,,,,,,,,,,Rattled,Quick Feet,Intimidate,,,
205,https://pokemondb.net/pokedex/forretress,Forretress,125.8 kg ,1.2 m ,Bug,Steel,,,,,,,,,,Overcoat,Sturdy,,,,
206,https://pokemondb.net/pokedex/dunsparce,Dunsparce,14.0 kg ,1.5 m ,Normal,,#0982-Dudunsparce-https://pokemondb.net/pokedex/dudunsparce,,,,,,,,,Rattled,Run Away,Serene Grace,,,
208,https://pokemondb.net/pokedex/steelix,Steelix,400.0 kg ,9.2 m ,Steel,Ground,,,,,,,,,,Sand Force,Sheer Force,Sturdy,Rock Head,,
201,https://pokemondb.net/pokedex/unown,Unown,5.0 kg ,0.5 m ,Psychic,,,,,,,,,,,Levitate,,,,,
198,https://pokemondb.net/pokedex/murkrow,Murkrow,2.1 kg ,0.5 m ,Dark,Flying,#0430-Honchkrow-https://pokemondb.net/pokedex/honchkrow,,,,,,,,,Prankster,Super Luck,Insomnia,,,
202,https://pokemondb.net/pokedex/wobbuffet,Wobbuffet,28.5 kg ,1.3 m ,Psychic,Goldenrod City,,,,,,,,,,Telepathy,Shadow Tag,,,,
200,https://pokemondb.net/pokedex/misdreavus,Misdreavus,1.0 kg ,0.7 m ,Ghost,,#0429-Mismagius-https://pokemondb.net/pokedex/mismagius,,,,,,,,,Levitate,,,,,
203,https://pokemondb.net/pokedex/girafarig,Girafarig,41.5 kg ,1.5 m ,Normal,Psychic,#0981-Farigiraf-https://pokemondb.net/pokedex/farigiraf,,,,,,,,,Sap Sipper,Early Bird,Inner Focus,,,
187,https://pokemondb.net/pokedex/jumpluff,Jumpluff,3.0 kg ,0.8 m ,Grass,Flying,#0188-Skiploom-https://pokemondb.net/pokedex/skiploom,#0187-Hoppip-https://pokemondb.net/pokedex/hoppip,,,,,,,,Infiltrator,Leaf Guard,Chlorophyll,,,
199,https://pokemondb.net/pokedex/slowking,Slowking,79.5 kg ,2.0 m ,Water,Psychic,,,,,,,,,,Regenerator,Own Tempo,Curious Medicine,Oblivious,,
188,https://pokemondb.net/pokedex/skiploom,Skiploom,1.0 kg ,0.6 m ,Grass,Flying,,,,,,,,,,Infiltrator,Leaf Guard,Chlorophyll,,,
197,https://pokemondb.net/pokedex/umbreon,Umbreon,27.0 kg ,1.0 m ,Dark,,,,,,,,,,,Inner Focus,Synchronize,,,,
190,https://pokemondb.net/pokedex/aipom,Aipom,11.5 kg ,0.8 m ,Normal,42,#0424-Ambipom-https://pokemondb.net/pokedex/ambipom,,,,,,,,,Skill Link,Pickup,Run Away,,,
189,https://pokemondb.net/pokedex/jumpluff,Jumpluff,3.0 kg ,0.8 m ,Grass,Flying,,,,,,,,,,Infiltrator,Leaf Guard,Chlorophyll,,,
186,https://pokemondb.net/pokedex/politoed,Politoed,33.9 kg ,1.1 m ,Water,,,,,,,,,,,Drizzle,Damp,Water Absorb,,,
185,https://pokemondb.net/pokedex/sudowoodo,Sudowoodo,38.0 kg ,1.2 m ,Rock,,,,,,,,,,,Rattled,Rock Head,Sturdy,,,
183,https://pokemondb.net/pokedex/marill,Marill,8.5 kg ,0.4 m ,Water,Fairy,,,,,,,,,,Sap Sipper,Huge Power,Thick Fat,,,
184,https://pokemondb.net/pokedex/azumarill,Azumarill,28.5 kg ,0.8 m ,Water,Fairy,,,,,,,,,,Sap Sipper,Huge Power,Thick Fat,,,
180,https://pokemondb.net/pokedex/flaaffy,Flaaffy,13.3 kg ,0.8 m ,Electric,,,,,,,,,,,Plus,Static,,,,
179,https://pokemondb.net/pokedex/mareep,Mareep,7.8 kg ,0.6 m ,Electric,,#0181-Ampharos-https://pokemondb.net/pokedex/ampharos,#0180-Flaaffy-https://pokemondb.net/pokedex/flaaffy,,,,,,,,Plus,Static,,,,
178,https://pokemondb.net/pokedex/xatu,Xatu,15.0 kg ,1.5 m ,Psychic,Flying,,,,,,,,,,Magic Bounce,Early Bird,Synchronize,,,
182,https://pokemondb.net/pokedex/bellossom,Bellossom,5.8 kg ,0.4 m ,Grass,,,,,,,,,,,Healer,Chlorophyll,,,,
177,https://pokemondb.net/pokedex/natu,Natu,2.0 kg ,0.2 m ,Psychic,Flying,#0178-Xatu-https://pokemondb.net/pokedex/xatu,,,,,,,,,Magic Bounce,Early Bird,Synchronize,,,
176,https://pokemondb.net/pokedex/togetic,Togetic,3.2 kg ,0.6 m ,Fairy,Flying,,,,,,,,,,Super Luck,Serene Grace,Hustle,,,
175,https://pokemondb.net/pokedex/togepi,Togepi,1.5 kg ,0.3 m ,Fairy,,#0468-Togekiss-https://pokemondb.net/pokedex/togekiss,#0176-Togetic-https://pokemondb.net/pokedex/togetic,,,,,,,,Super Luck,Serene Grace,Hustle,,,
174,https://pokemondb.net/pokedex/jigglypuff,Jigglypuff,5.5 kg ,0.5 m ,Normal,Fairy,#0040-Wigglytuff-https://pokemondb.net/pokedex/wigglytuff,#0174-Igglybuff-https://pokemondb.net/pokedex/igglybuff,,,,,,,,Friend Guard,Competitive,Cute Charm,,,
171,https://pokemondb.net/pokedex/lanturn,Lanturn,22.5 kg ,1.2 m ,Water,Electric,,,,,,,,,,Water Absorb,Illuminate,Volt Absorb,,,
170,https://pokemondb.net/pokedex/chinchou,Chinchou,12.0 kg ,0.5 m ,Water,Electric,#0171-Lanturn-https://pokemondb.net/pokedex/lanturn,,,,,,,,,Water Absorb,Illuminate,Volt Absorb,,,
169,https://pokemondb.net/pokedex/crobat,Crobat,75.0 kg ,1.8 m ,Poison,Flying,,,,,,,,,,Infiltrator,Inner Focus,,,,
173,https://pokemondb.net/pokedex/clefairy,Clefairy,7.5 kg ,0.6 m ,Fairy,,#0036-Clefable-https://pokemondb.net/pokedex/clefable,#0173-Cleffa-https://pokemondb.net/pokedex/cleffa,,,,,,,,Friend Guard,Magic Guard,Cute Charm,,,
172,https://pokemondb.net/pokedex/raichu,Raichu,30.0 kg ,0.8 m ,Electric,Psychic,#0025-Pikachu-https://pokemondb.net/pokedex/pikachu,#0172-Pichu-https://pokemondb.net/pokedex/pichu,,,,,,,,Surge Surfer,Lightning Rod,Static,,,
163,https://pokemondb.net/pokedex/noctowl,Noctowl,40.8 kg ,1.6 m ,Normal,Flying,#0163-Hoothoot-https://pokemondb.net/pokedex/hoothoot,,,,,,,,,Tinted Lens,Keen Eye,Insomnia,,,
162,https://pokemondb.net/pokedex/furret,Furret,32.5 kg ,1.8 m ,Normal,43,,,,,,,,,,Frisk,Keen Eye,Run Away,,,
165,https://pokemondb.net/pokedex/ledyba,Ledyba,10.8 kg ,1.0 m ,Bug,Flying,#0166-Ledian-https://pokemondb.net/pokedex/ledian,,,,,,,,,Rattled,Early Bird,Swarm,,,
160,https://pokemondb.net/pokedex/feraligatr,Feraligatr,88.8 kg ,2.3 m ,Water,,,,,,,,,,,Sheer Force,Torrent,,,,
164,https://pokemondb.net/pokedex/noctowl,Noctowl,40.8 kg ,1.6 m ,Normal,Flying,,,,,,,,,,Tinted Lens,Keen Eye,Insomnia,,,
167,https://pokemondb.net/pokedex/ariados,Ariados,33.5 kg ,1.1 m ,Bug,Poison,#0167-Spinarak-https://pokemondb.net/pokedex/spinarak,,,,,,,,,Sniper,Insomnia,Swarm,,,
161,https://pokemondb.net/pokedex/sentret,Sentret,6.0 kg ,0.8 m ,Normal,29,#0162-Furret-https://pokemondb.net/pokedex/furret,,,,,,,,,Frisk,Keen Eye,Run Away,,,
153,https://pokemondb.net/pokedex/bayleef,Bayleef,15.8 kg ,1.2 m ,Grass,,,,,,,,,,,Leaf Guard,Overgrow,,,,
154,https://pokemondb.net/pokedex/meganium,Meganium,100.5 kg ,1.8 m ,Grass,,,,,,,,,,,Leaf Guard,Overgrow,,,,
158,https://pokemondb.net/pokedex/croconaw,Croconaw,25.0 kg ,1.1 m ,Water,,#0160-Feraligatr-https://pokemondb.net/pokedex/feraligatr,#0158-Totodile-https://pokemondb.net/pokedex/totodile,,,,,,,,Sheer Force,Torrent,,,,
168,https://pokemondb.net/pokedex/ariados,Ariados,33.5 kg ,1.1 m ,Bug,Poison,,,,,,,,,,Sniper,Insomnia,Swarm,,,
155,https://pokemondb.net/pokedex/quilava,Quilava,19.0 kg ,0.9 m ,Fire,,#0157-Typhlosion-https://pokemondb.net/pokedex/typhlosion,#0155-Cyndaquil-https://pokemondb.net/pokedex/cyndaquil,,,,,,,,Flash Fire,Blaze,,,,
159,https://pokemondb.net/pokedex/croconaw,Croconaw,25.0 kg ,1.1 m ,Water,,,,,,,,,,,Sheer Force,Torrent,,,,
157,https://pokemondb.net/pokedex/typhlosion,Typhlosion,79.5 kg ,1.7 m ,Fire,Ghost,,,,,,,,,,Frisk,Blaze,Flash Fire,,,
156,https://pokemondb.net/pokedex/quilava,Quilava,19.0 kg ,0.9 m ,Fire,,,,,,,,,,,Flash Fire,Blaze,,,,
152,https://pokemondb.net/pokedex/chikorita,Chikorita,6.4 kg ,0.9 m ,Grass,,#0154-Meganium-https://pokemondb.net/pokedex/meganium,#0153-Bayleef-https://pokemondb.net/pokedex/bayleef,,,,,,,,Leaf Guard,Overgrow,,,,
146,https://pokemondb.net/pokedex/moltres,Moltres,60.0 kg ,2.0 m ,Fire,Flying,,,,,,,,,,Berserk,Flame Body,Pressure,,,
151,https://pokemondb.net/pokedex/mew,Mew,4.0 kg ,0.4 m ,Psychic,,,,,,,,,,,Synchronize,,,,,
145,https://pokemondb.net/pokedex/zapdos,Zapdos,52.6 kg ,1.6 m ,Electric,Flying,,,,,,,,,,Defiant,Static,Pressure,,,
142,https://pokemondb.net/pokedex/aerodactyl,Aerodactyl,59.0 kg ,1.8 m ,Rock,Flying,,,,,,,,,,Tough Claws,Unnerve,Pressure,Rock Head,,
144,https://pokemondb.net/pokedex/articuno,Articuno,55.4 kg ,1.7 m ,Ice,Flying,,,,,,,,,,Competitive,Snow Cloak,Pressure,,,
143,https://pokemondb.net/pokedex/snorlax,Snorlax,460.0 kg ,2.1 m ,Normal,,,,,,,,,,,Gluttony,Thick Fat,Immunity,,,
141,https://pokemondb.net/pokedex/kabutops,Kabutops,40.5 kg ,1.3 m ,Rock,Water,,,,,,,,,,Weak Armor,Battle Armor,Swift Swim,,,
136,https://pokemondb.net/pokedex/flareon,Flareon,25.0 kg ,0.9 m ,Fire,,,,,,,,,,,Guts,Flash Fire,,,,
134,https://pokemondb.net/pokedex/jolteon,Jolteon,24.5 kg ,0.8 m ,Electric,,#0700-Sylveon-https://pokemondb.net/pokedex/sylveon,#0133-Eevee-https://pokemondb.net/pokedex/eevee,#0471-Glaceon-https://pokemondb.net/pokedex/glaceon,#0470-Leafeon-https://pokemondb.net/pokedex/leafeon,#0197-Umbreon-https://pokemondb.net/pokedex/umbreon,#0196-Espeon-https://pokemondb.net/pokedex/espeon,#0136-Flareon-https://pokemondb.net/pokedex/flareon,#0134-Vaporeon-https://pokemondb.net/pokedex/vaporeon,,Quick Feet,Volt Absorb,,,,
133,https://pokemondb.net/pokedex/eevee,Eevee,6.5 kg ,0.3 m ,Normal,Goldenrod City,,,,,,,,,,Anticipation,Adaptability,Run Away,,,
135,https://pokemondb.net/pokedex/jolteon,Jolteon,24.5 kg ,0.8 m ,Electric,,,,,,,,,,,Quick Feet,Volt Absorb,,,,
139,https://pokemondb.net/pokedex/omastar,Omastar,35.0 kg ,1.0 m ,Rock,Water,,,,,,,,,,Weak Armor,Shell Armor,Swift Swim,,,
